ach-gaba,ach-glut,ach-ach,gaba-glut,gaba-gaba,glut-glut
0.0003097494953571621,0.0013262085172058105,0.04343469766043785,0.0011902597080557437,0.2416957796474989,0.02993377483443709
0.00036029785113062007,0.0013307036095335407,0.036911389468800744,0.002004242312895629,0.24929146355288517,0.03756963337219847
0.0003169781127101208,0.0011182151156820161,0.03965116279069768,0.0013796275005748448,0.23288766740631445,0.0376226826608506
0.0003563239578033004,0.0008356998599428939,0.034937023701068645,0.0025214321734745334,0.23970805221720376,0.036611062335381916
0.0003137098574309079,0.0012762286655138594,0.03674661674294773,0.0022610348330438772,0.25562938555680836,0.034717662508207486
0.0003294915926817769,0.0012765203002186633,0.03888595409990021,0.0011776058618602901,0.23951076364776774,0.045448208559877315
0.00028315458675351034,0.0010638898068072828,0.03734156830797795,0.0023727137913989124,0.24784330985915493,0.028736403921042028
0.0003943668081230165,0.0010022725948371307,0.03820778413032558,0.0022401506420141877,0.2467029216847575,0.04267187282108492
0.00035602390727620785,0.001137238367482719,0.04087721318122431,0.001614123581336696,0.23504535084302486,0.04149704530531845
0.00031704601771710456,0.0013247853138085213,0.03780662934849506,0.0017557835183950837,0.2473978648004101,0.04084846239347907
0.00034209794176542354,0.0009327502979619007,0.03977411521273692,0.0026907170262594053,0.26929046683526714,0.03223062804959936
0.0003613609249858387,0.0012988239739290606,0.03747970665621676,0.0016701598113701862,0.2558779873943253,0.035538005923000986
0.0003659905210664242,0.00133518645761759,0.03835206141090361,0.0021564399137424034,0.23544168905268298,0.03381856914610332
0.00034097166256973456,0.0012085498981026556,0.03860757571155189,0.0013246832648347543,0.25520782236175155,0.0371974290012308
0.0002992058987767082,0.0013208222118268622,0.03772580301651532,0.0019150362261019438,0.23591356673960615,0.04384556897862634
0.0003571679548422481,0.00121033439366902,0.03583875464684015,0.0010852585710762147,0.24304955869323852,0.03478895511494952
0.00036786269281695175,0.0009189083055173768,0.03415454074602507,0.002488752751986216,0.2522726530434498,0.029986492570914
0.0003581985154825142,0.0011286465071461752,0.03723156165716951,0.0010909271227623597,0.24211695610571582,0.0338594237474766
0.00032247751758132865,0.0013133287507632284,0.04020855604187257,0.0017796819642415752,0.2570880140973599,0.03166757424705735
0.00040874170136084625,0.0011766643917821757,0.037747765973719656,0.0009787289573274175,0.23587373167981962,0.027293404094010612
0.0003096905300629931,0.0012633992458598328,0.038270901509154256,0.0010087886893389378,0.24402956676160936,0.038880706921944036
0.000379092132215451,0.0013528012315156038,0.037991036992518205,0.002069611208751499,0.2346638792709218,0.03923757875428663
0.00036676590058493634,0.0013075417422795605,0.03631549623082674,0.0023669856951734074,0.23949678239630617,0.03814105317412594
0.0003336466633269623,0.0011346757703384722,0.03981942825734018,0.0016450020965712996,0.24096467855434855,0.03054662379421222
0.000381268007625848,0.0010161193478361277,0.04084846239347907,0.0019263264616424468,0.24611189878939907,0.030739407366380502
0.00035616698301500424,0.0010953250257956981,0.039529191948189706,0.00141975830305079,0.25034487288970636,0.03331945022907122
