n1,n2,n1_nt,n2_nt
720575940612558061,720575940616264788,gaba,ach
720575940609829077,720575940648454009,gaba,ach
720575940614355181,720575940634170975,ach,glut
720575940609270027,720575940618990689,glut,gaba
720575940616115654,720575940635198304,ach,gaba
720575940618843489,720575940637098352,glut,gaba
720575940619237985,720575940624773012,ach,ser
720575940631318031,720575940637132389,da,da
720575940611738035,720575940643394208,gaba,ach
720575940638694461,720575940639893301,ach,gaba
720575940625870338,720575940637321646,ach,glut
720575940605382176,720575940614243368,ach,gaba
720575940613778174,720575940620916389,gaba,ach
720575940625317816,720575940628734057,ach,glut
720575940620761187,720575940627764780,ser,ach
720575940622745834,720575940641578715,ach,gaba
720575940622540969,720575940635094423,ser,da
720575940620315728,720575940646832436,glut,glut
720575940619944283,720575940621043532,gaba,ach
720575940615993823,720575940639352483,ach,glut
720575940617953349,720575940634902111,gaba,ach
720575940621404598,720575940626752830,ach,gaba
720575940621280688,720575940628375255,gaba,ach
720575940607869193,720575940622692621,glut,ach
720575940607931401,720575940630382188,ach,glut
720575940612887731,720575940619490206,gaba,ach
720575940617518365,720575940622519773,ach,ach
720575940616079035,720575940623136717,ach,gaba
720575940607253170,720575940624792197,da,ach
720575940623495827,720575940629507706,da,ach
720575940604631008,720575940612098766,glut,ach
720575940620020694,720575940622913260,ach,ach
720575940620139124,720575940620262053,ach,glut
720575940615970783,720575940631558995,ach,ach
720575940631674593,720575940637949503,glut,ach
720575940619021272,720575940633429331,glut,glut
720575940626422821,720575940640053363,gaba,ach
720575940623899528,720575940636050168,ach,gaba
720575940628273169,720575940632603278,glut,ach
720575940624109715,720575940629212009,ach,gaba
720575940620555696,720575940630825527,ach,ach
720575940615494598,720575940630433751,glut,ach
720575940629174889,720575940644644387,gaba,ach
720575940629174889,720575940636848710,gaba,ach
720575940615886534,720575940621015649,gaba,ach
720575940629460943,720575940630931999,ach,glut
720575940608173916,720575940615970783,ach,gaba
720575940620356545,720575940628135675,ach,ach
720575940612839889,720575940630499833,ach,ach
720575940625169131,720575940638376169,gaba,glut
720575940623095748,720575940637545038,ach,ach
720575940620584880,720575940623793741,gaba,ach
720575940615183071,720575940623495827,gaba,da
720575940616967425,720575940619987777,gaba,ach
720575940626027341,720575940649891574,gaba,ach
720575940617779942,720575940620763819,ach,gaba
720575940613491693,720575940646126190,ach,gaba
720575940620082648,720575940632688780,ach,gaba
720575940606834633,720575940642724119,ach,gaba
720575940622013389,720575940638473917,gaba,gaba
720575940609261922,720575940629039660,ach,ach
720575940618732782,720575940640424589,gaba,gaba
720575940635249775,720575940635876207,glut,glut
720575940626253086,720575940637321646,ach,glut
720575940621533985,720575940631305234,ach,gaba
720575940610530606,720575940617739860,glut,glut
720575940619322221,720575940630444625,glut,ach
720575940631006326,720575940636572016,gaba,ach
720575940617260374,720575940629957943,glut,gaba
720575940631900044,720575940649371513,ach,glut
720575940612887731,720575940644324768,ach,gaba
720575940610617668,720575940625686538,glut,glut
720575940612676721,720575940628822631,glut,ach
720575940637136752,720575940638336090,ser,ach
720575940615723314,720575940620097985,ach,ach
720575940618971014,720575940631122937,ach,gaba
720575940608262980,720575940620655275,gaba,ach
720575940621280688,720575940627157008,gaba,ach
720575940617475028,720575940619331157,ach,gaba
720575940619096536,720575940625393701,gaba,ach
720575940618886710,720575940644386158,ach,gaba
720575940619213771,720575940659975297,ach,ach
720575940616571579,720575940627549829,ach,gaba
720575940607086514,720575940612908458,glut,gaba
720575940617619614,720575940633844962,gaba,ach
720575940621675174,720575940643402912,gaba,ach
720575940608302172,720575940625825892,glut,ach
720575940626727966,720575940634274017,ach,gaba
720575940633078428,720575940650466937,ach,gaba
720575940607183026,720575940616195412,glut,ach
720575940636922999,720575940637788605,gaba,glut
720575940620441024,720575940638865011,gaba,gaba
720575940623112375,720575940628442628,ach,gaba
720575940618490021,720575940624297801,gaba,ach
720575940621560240,720575940639753013,ach,gaba
720575940624404238,720575940627732361,glut,ach
720575940632227921,720575940654808481,glut,ach
720575940624974937,720575940628160004,ach,ach
720575940621675174,720575940623140051,gaba,ach
720575940607809547,720575940629174889,ach,gaba
720575940615309115,720575940632919889,ach,gaba
720575940632194221,720575940635645279,ach,glut
720575940629508099,720575940642947636,gaba,ach
720575940616018956,720575940636828334,gaba,ach
720575940639072128,720575940643671406,ach,gaba
720575940628589056,720575940635278015,gaba,gaba
720575940615160386,720575940637623780,ach,ser
720575940625942320,720575940638810431,ach,glut
720575940612840726,720575940625186250,ach,gaba
720575940615387404,720575940630373484,gaba,ach
720575940613676975,720575940641785589,ach,ach
720575940615970783,720575940636141943,gaba,ach
720575940617190361,720575940626730883,ach,ach
720575940607725321,720575940629981440,ach,ach
720575940614959254,720575940619944283,ach,gaba
720575940624792197,720575940625861660,ach,ach
720575940618008859,720575940637132389,da,da
720575940615376863,720575940636038574,glut,ach
720575940613441442,720575940619781229,ach,ach
720575940620574028,720575940631620171,ach,glut
720575940604896684,720575940625455370,ach,ach
720575940618185296,720575940629174889,ach,gaba
720575940621353596,720575940623609067,glut,ach
720575940630644439,720575940649368441,gaba,ach
720575940608545219,720575940637258985,gaba,ach
720575940621776161,720575940626675837,ach,ach
720575940620553094,720575940625450498,gaba,ach
720575940606149321,720575940617073113,gaba,ach
720575940631590687,720575940639046232,glut,ach
720575940614607825,720575940618486219,gaba,ach
720575940621563141,720575940632017548,glut,ach
720575940608416092,720575940640124880,ach,glut
720575940630488607,720575940636395610,gaba,gaba
720575940620942868,720575940630228094,gaba,glut
720575940621383150,720575940624842760,ach,gaba
720575940612771299,720575940625703056,gaba,ach
720575940605768638,720575940622801101,glut,ach
720575940631277819,720575940650276217,gaba,ach
720575940632002017,720575940635576767,ach,gaba
720575940620252075,720575940630745797,ach,ach
720575940604843436,720575940631805869,gaba,glut
720575940626637002,720575940633353299,gaba,ach
720575940628898859,720575940637645936,gaba,gaba
720575940608241244,720575940629476683,gaba,ach
720575940621808716,720575940630026812,gaba,glut
720575940624700140,720575940634250652,ser,ser
720575940612238255,720575940621066776,gaba,gaba
720575940614649139,720575940634861980,gaba,glut
720575940620437339,720575940634034839,ach,da
720575940607667723,720575940627680911,gaba,ach
720575940629467751,720575940630215210,ach,ach
720575940620871920,720575940638201833,gaba,gaba
720575940619712049,720575940621170036,ach,ach
720575940611352014,720575940627105301,ach,gaba
720575940604659884,720575940619609467,glut,glut
720575940613552947,720575940627136655,gaba,ach
720575940635248279,720575940635378842,gaba,gaba
720575940626484026,720575940638980157,glut,ach
720575940639313990,720575940642435636,gaba,ach
720575940626342174,720575940649045369,da,ach
720575940621662817,720575940623608361,ach,gaba
720575940627636679,720575940645094180,ach,gaba
720575940623018986,720575940637132389,ach,da
720575940622268952,720575940630773585,glut,ach
720575940628169219,720575940630086698,gaba,ach
720575940608970197,720575940629502991,ach,glut
720575940605674417,720575940615285958,ach,glut
720575940615205087,720575940622970918,glut,ach
720575940603823462,720575940610249426,ach,da
720575940625096240,720575940631463272,ach,ach
720575940620661780,720575940623556621,gaba,gaba
720575940619704235,720575940622789885,glut,gaba
720575940610189169,720575940632766372,ach,ach
720575940634274017,720575940636397175,gaba,ach
720575940604645478,720575940609282825,ach,gaba
720575940641410189,720575940654535329,glut,glut
720575940614994385,720575940617094486,glut,glut
720575940616967425,720575940630211147,gaba,ach
720575940628980533,720575940631117519,glut,gaba
720575940612399283,720575940624121322,gaba,ach
720575940620512097,720575940638249956,glut,ach
720575940623535044,720575940635202155,ach,ach
720575940610076611,720575940625261872,ach,gaba
720575940622693670,720575940628093775,ach,gaba
720575940629174889,720575940654810017,gaba,ach
720575940621176837,720575940629560770,ach,glut
720575940610249426,720575940634180703,ach,ach
720575940606123954,720575940624453680,ach,ach
720575940618158875,720575940630512377,ach,gaba
720575940619637780,720575940629792732,ach,gaba
720575940613449256,720575940638146650,gaba,ach
720575940621280688,720575940622694182,gaba,ach
720575940619791469,720575940621768180,ach,ach
720575940613869777,720575940628059722,ach,ach
720575940623198221,720575940623440008,gaba,ach
720575940607011458,720575940610485294,ach,gaba
720575940619694027,720575940637148393,gaba,glut
720575940631586858,720575940635082871,ser,ach
720575940630016450,720575940639147334,ach,gaba
720575940614167483,720575940649120121,ach,gaba
720575940612273575,720575940618409797,gaba,ach
720575940621675174,720575940628855043,gaba,ach
720575940633109017,720575940637951977,ach,glut
720575940618409797,720575940647606660,ach,gaba
720575940614679719,720575940643290272,ach,gaba
720575940620725530,720575940626077072,gaba,ach
720575940626890852,720575940632835155,gaba,ach
720575940617515147,720575940632943277,gaba,ach
720575940627154152,720575940629376528,glut,gaba
720575940631465743,720575940632177475,ach,gaba
720575940623388237,720575940626407820,ach,ach
720575940614307503,720575940617889851,ach,glut
720575940627321981,720575940629036331,ach,glut
720575940622683491,720575940628050950,ach,da
720575940625000200,720575940635292351,gaba,ach
720575940608328387,720575940629468739,glut,ach
720575940609633860,720575940636933751,ach,gaba
720575940620441876,720575940634293240,ach,ach
720575940622677501,720575940625102224,ach,gaba
720575940609585250,720575940623216311,ach,glut
720575940615688404,720575940615912415,gaba,gaba
720575940628684843,720575940637705101,gaba,ach
720575940629040646,720575940633573843,ach,glut
720575940615023978,720575940618153637,gaba,ach
720575940619657711,720575940625826448,ach,ach
720575940618561403,720575940631287912,da,ach
720575940612106098,720575940615970783,ach,ach
720575940628219692,720575940629174889,ach,gaba
720575940619067374,720575940622422711,ser,glut
720575940612868275,720575940635214015,gaba,ach
720575940614037229,720575940627921156,gaba,ach
720575940635106202,720575940645474583,ach,da
720575940624711973,720575940646608419,ach,gaba
720575940647030580,720575940651736566,ach,gaba
720575940617582822,720575940629174889,da,da
720575940618409797,720575940627378476,ach,gaba
720575940624547335,720575940627996170,ach,gaba
720575940625053773,720575940639301027,ser,ach
720575940625620888,720575940633796252,gaba,gaba
720575940622920074,720575940624879911,gaba,ach
720575940610901930,720575940618612952,ach,ach
720575940611008986,720575940615887839,glut,gaba
720575940629719422,720575940634707863,ach,gaba
720575940618187348,720575940618711232,gaba,ach
720575940614714178,720575940619531373,ach,ach
720575940617505492,720575940630485548,ach,gaba
720575940631820825,720575940637126222,gaba,gaba
720575940612374897,720575940639889205,ach,gaba
720575940608993033,720575940612919538,gaba,gaba
720575940626566781,720575940640503640,gaba,ach
720575940621161862,720575940629794304,ach,ach
720575940613137522,720575940622520575,gaba,ach
720575940626881082,720575940628865354,ach,gaba
720575940615953862,720575940629947074,ach,glut
720575940612197374,720575940629994743,ach,da
720575940627796298,720575940631224889,gaba,glut
720575940618364480,720575940619876884,ach,gaba
720575940607188610,720575940626038714,gaba,ach
720575940628068867,720575940638733902,ach,ach
720575940620418401,720575940632486044,gaba,ach
720575940622838408,720575940626683834,ach,glut
720575940624496311,720575940642208909,gaba,ach
720575940617031057,720575940629075499,ach,glut
720575940614157254,720575940639931299,gaba,ach
720575940614416746,720575940640277080,gaba,glut
720575940615970783,720575940626393858,gaba,ach
720575940627351562,720575940627816506,ach,gaba
720575940629174889,720575940639117912,gaba,ach
720575940620990191,720575940632229772,ach,gaba
720575940615957853,720575940642476448,ach,glut
720575940622841046,720575940655010465,ach,gaba
720575940618357126,720575940630999493,ach,gaba
720575940612003441,720575940613167007,glut,ach
720575940614908383,720575940624008974,oct,ach
720575940627536536,720575940631280121,ach,gaba
720575940620954351,720575940629040646,ach,ach
720575940618260251,720575940628084996,gaba,ach
720575940620332624,720575940620608085,ach,glut
720575940620159398,720575940622159240,glut,glut
720575940625535621,720575940625850938,glut,ach
720575940630733330,720575940637727834,glut,ach
720575940621583213,720575940631417119,ach,glut
